filepath,relative_path,dataset,category,speaker,location,date,segment
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\OR_SW_10\._OR_SW_10_S7.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\OR_SW_10\._OR_SW_10_S7.wav,processed,,OR,SW,10,S7
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\OR_SW_10\._OR_SW_10_S8.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\OR_SW_10\._OR_SW_10_S8.wav,processed,,OR,SW,10,S8
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\OR_SW_10\._OR_SW_10_S9.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\OR_SW_10\._OR_SW_10_S9.wav,processed,,OR,SW,10,S9
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S1(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S1(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S1.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S1.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S10(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S10(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S10.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S10.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S11(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S11(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S11.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S11.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S12(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S12(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S12.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S12.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S13(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S13(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S13.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S13.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S14(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S14(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S14.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S14.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S15(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S15(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S15.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S15.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S16(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S16(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S16.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S16.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S17(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S17(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S17.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S17.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S18(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S18(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S18.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S18.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S19(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S19(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S19.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S19.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S2(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S2(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S2.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S2.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S20(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S20(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S20.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S20.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S21(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S21(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S21.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S21.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S22(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S22(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S22.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S22.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S23(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S23(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S23.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S23.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S24(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S24(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S24.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S24.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S25(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S25(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S25.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S25.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S26(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S26(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S26.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S26.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S27(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S27(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S27.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S27.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S28(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S28(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S28.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S28.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S29(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S29(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S29.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S29.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S3(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S3(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S3.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S3.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S30(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S30(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S30.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S30.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S4(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S4(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S4.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S4.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S5(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S5(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S5.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S5.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S6(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S6(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S6.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S6.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S7(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S7(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S7.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S7.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S8(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S8(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S8.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S8.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S9(1).wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S9(1).wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S9.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL_!SW_!10_S\._TL__SW__10_S9.wav,processed,,,,,
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S1.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S1.wav,processed,,TL,SW,10,S1
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S10.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S10.wav,processed,,TL,SW,10,S10
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S11.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S11.wav,processed,,TL,SW,10,S11
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S12.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S12.wav,processed,,TL,SW,10,S12
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S13.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S13.wav,processed,,TL,SW,10,S13
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S14.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S14.wav,processed,,TL,SW,10,S14
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S15.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S15.wav,processed,,TL,SW,10,S15
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S16.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Soweto\TL__SW__10\._TL_SW_10_S16.wav,processed,,TL,SW,10,S16
